day,hour,minute,gen,H_irradiation,S_irradiation
2.0,13.0,15.0,12.4,156.0,156.0
2.0,13.0,30.0,12.4,168.0,171.0
2.0,13.0,45.0,13.3,173.0,177.0
2.0,14.0,0.0,13.9,181.0,193.0
2.0,14.0,15.0,14.0,187.0,223.0
2.0,14.0,30.0,7.5,88.0,81.0
2.0,14.0,45.0,9.5,116.0,117.0
2.0,15.0,0.0,10.4,106.0,121.0
2.0,15.0,15.0,17.3,216.0,297.0
2.0,15.0,30.0,6.1,64.0,62.0
2.0,15.0,45.0,4.1,50.0,45.0
2.0,16.0,0.0,3.3,37.0,35.0
2.0,16.0,15.0,3.0,26.0,23.0
2.0,16.0,30.0,1.8,8.0,5.0
2.0,16.0,45.0,1.5,3.0,2.0
2.0,17.0,0.0,1.2,1.0,0.0
2.0,17.0,15.0,1.4,1.0,1.0
2.0,17.0,30.0,1.0,0.0,0.0
2.0,17.0,45.0,0.0,0.0,0.0
2.0,18.0,0.0,0.0,0.0,0.0
2.0,18.0,15.0,0.0,0.0,0.0
2.0,18.0,30.0,0.0,0.0,0.0
2.0,18.0,45.0,0.0,0.0,0.0
2.0,19.0,0.0,0.0,0.0,0.0
2.0,19.0,15.0,0.0,0.0,0.0
2.0,19.0,30.0,0.0,0.0,0.0
2.0,19.0,45.0,0.0,0.0,0.0
2.0,20.0,0.0,0.0,0.0,0.0
2.0,20.0,15.0,0.0,0.0,0.0
2.0,20.0,30.0,0.0,0.0,0.0
2.0,20.0,45.0,0.0,0.0,0.0
2.0,21.0,0.0,0.0,0.0,0.0
2.0,21.0,15.0,0.0,0.0,0.0
2.0,21.0,30.0,0.0,0.0,0.0
2.0,21.0,45.0,0.0,0.0,0.0
2.0,22.0,0.0,0.0,0.0,0.0
2.0,22.0,15.0,0.0,0.0,0.0
2.0,22.0,30.0,0.0,0.0,0.0
2.0,22.0,45.0,0.0,0.0,0.0
2.0,23.0,0.0,0.0,0.0,0.0
2.0,23.0,15.0,0.0,0.0,0.0
2.0,23.0,30.0,0.0,0.0,0.0
2.0,23.0,45.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,15.0,0.0,0.0,0.0
3.0,0.0,30.0,0.0,0.0,0.0
3.0,0.0,45.0,0.0,0.0,0.0
3.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,15.0,0.0,0.0,0.0
3.0,1.0,30.0,0.0,0.0,0.0
3.0,1.0,45.0,0.0,0.0,0.0
3.0,2.0,0.0,0.0,0.0,0.0
3.0,2.0,15.0,0.0,0.0,0.0
3.0,2.0,30.0,0.0,0.0,0.0
3.0,2.0,45.0,0.0,0.0,0.0
3.0,3.0,0.0,0.0,0.0,0.0
3.0,3.0,15.0,0.0,0.0,0.0
3.0,3.0,30.0,0.0,0.0,0.0
3.0,3.0,45.0,0.0,0.0,0.0
3.0,4.0,0.0,0.0,0.0,0.0
3.0,4.0,15.0,0.0,0.0,0.0
3.0,4.0,30.0,0.0,0.0,0.0
3.0,4.0,45.0,0.0,0.0,0.0
3.0,5.0,0.0,0.0,0.0,0.0
3.0,5.0,15.0,0.0,0.0,0.0
3.0,5.0,30.0,0.0,0.0,0.0
3.0,5.0,45.0,0.0,0.0,0.0
3.0,6.0,0.0,0.0,0.0,0.0
3.0,6.0,15.0,0.0,0.0,0.0
3.0,6.0,30.0,0.0,0.0,0.0
3.0,6.0,45.0,0.0,0.0,0.0
3.0,7.0,0.0,0.0,0.0,0.0
3.0,7.0,15.0,0.0,0.0,0.0
3.0,7.0,30.0,0.0,0.0,0.0
3.0,7.0,45.0,0.0,0.0,0.0
3.0,8.0,0.0,0.0,0.0,0.0
3.0,8.0,15.0,0.8,0.0,0.0
3.0,8.0,30.0,1.1,0.0,0.0
3.0,8.0,45.0,4.6,50.0,50.0
3.0,9.0,0.0,4.4,30.0,29.0
3.0,9.0,15.0,6.6,38.0,40.0
3.0,9.0,30.0,8.7,40.0,49.0
3.0,9.0,45.0,13.2,38.0,47.0
3.0,10.0,0.0,19.2,46.0,57.0
3.0,10.0,15.0,21.7,61.0,60.0
3.0,10.0,30.0,8.0,37.0,23.0
3.0,10.0,45.0,25.8,286.0,479.0
3.0,11.0,0.0,26.7,320.0,533.0
3.0,11.0,15.0,33.3,416.0,633.0
3.0,11.0,30.0,22.6,355.0,552.0
3.0,11.0,45.0,10.1,106.0,116.0
3.0,12.0,0.0,34.6,386.0,606.0
3.0,12.0,15.0,21.7,203.0,315.0
3.0,12.0,30.0,30.2,364.0,574.0
3.0,12.0,45.0,31.6,375.0,594.0
3.0,13.0,0.0,31.9,389.0,613.0
3.0,13.0,15.0,33.7,412.0,653.0
3.0,13.0,30.0,33.9,404.0,639.0
3.0,13.0,45.0,31.0,379.0,600.0
3.0,14.0,0.0,29.2,369.0,585.0
3.0,14.0,15.0,28.6,357.0,563.0
3.0,14.0,30.0,16.8,174.0,258.0
3.0,14.0,45.0,25.0,294.0,466.0
3.0,15.0,0.0,21.8,266.0,421.0
3.0,15.0,15.0,19.3,235.0,368.0
3.0,15.0,30.0,15.5,191.0,250.0
3.0,15.0,45.0,13.8,72.0,77.0
3.0,16.0,0.0,8.7,53.0,62.0
3.0,16.0,15.0,4.7,42.0,48.0
3.0,16.0,30.0,3.8,33.0,37.0
3.0,16.0,45.0,3.4,20.0,25.0
3.0,17.0,0.0,2.2,8.0,11.0
3.0,17.0,15.0,1.4,0.0,0.0
3.0,17.0,30.0,1.0,0.0,0.0
3.0,17.0,45.0,0.8,0.0,0.0
3.0,18.0,0.0,0.0,0.0,0.0
3.0,18.0,15.0,0.0,0.0,0.0
3.0,18.0,30.0,0.0,0.0,0.0
3.0,18.0,45.0,0.0,0.0,0.0
3.0,19.0,0.0,0.0,0.0,0.0
3.0,19.0,15.0,0.0,0.0,0.0
3.0,19.0,30.0,0.0,0.0,0.0
3.0,19.0,45.0,0.0,0.0,0.0
3.0,20.0,0.0,0.0,0.0,0.0
3.0,20.0,15.0,0.0,0.0,0.0
3.0,20.0,30.0,0.0,0.0,0.0
3.0,20.0,45.0,0.0,0.0,0.0
3.0,21.0,0.0,0.0,0.0,0.0
3.0,21.0,15.0,0.0,0.0,0.0
3.0,21.0,30.0,0.0,0.0,0.0
3.0,21.0,45.0,0.0,0.0,0.0
3.0,22.0,0.0,0.0,0.0,0.0
3.0,22.0,15.0,0.0,0.0,0.0
3.0,22.0,30.0,0.0,0.0,0.0
3.0,22.0,45.0,0.0,0.0,0.0
3.0,23.0,0.0,0.0,0.0,0.0
3.0,23.0,15.0,0.0,0.0,0.0
3.0,23.0,30.0,0.0,0.0,0.0
3.0,23.0,45.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,15.0,0.0,0.0,0.0
4.0,0.0,30.0,0.0,0.0,0.0
4.0,0.0,45.0,0.0,0.0,0.0
4.0,1.0,0.0,0.0,0.0,0.0
4.0,1.0,15.0,0.0,0.0,0.0
4.0,1.0,30.0,0.0,0.0,0.0
4.0,1.0,45.0,0.0,0.0,0.0
4.0,2.0,0.0,0.0,0.0,0.0
4.0,2.0,15.0,0.0,0.0,0.0
4.0,2.0,30.0,0.0,0.0,0.0
4.0,2.0,45.0,0.0,0.0,0.0
4.0,3.0,0.0,0.0,0.0,0.0
4.0,3.0,15.0,0.0,0.0,0.0
4.0,3.0,30.0,0.0,0.0,0.0
4.0,3.0,45.0,0.0,0.0,0.0
4.0,4.0,0.0,0.0,0.0,0.0
4.0,4.0,15.0,0.0,0.0,0.0
4.0,4.0,30.0,0.0,0.0,0.0
4.0,4.0,45.0,0.0,0.0,0.0
4.0,5.0,0.0,0.0,0.0,0.0
4.0,5.0,15.0,0.0,0.0,0.0
4.0,5.0,30.0,0.0,0.0,0.0
4.0,5.0,45.0,0.0,0.0,0.0
4.0,6.0,0.0,0.0,0.0,0.0
4.0,6.0,15.0,0.0,0.0,0.0
4.0,6.0,30.0,0.0,0.0,0.0
4.0,6.0,45.0,0.0,0.0,0.0
4.0,7.0,0.0,0.0,0.0,0.0
4.0,7.0,15.0,0.0,0.0,0.0
4.0,7.0,30.0,0.0,0.0,0.0
4.0,7.0,45.0,0.0,0.0,0.0
4.0,8.0,0.0,0.0,0.0,0.0
4.0,8.0,15.0,0.7,0.0,0.0
4.0,8.0,30.0,1.0,0.0,0.0
4.0,8.0,45.0,1.4,0.0,0.0
4.0,9.0,0.0,2.5,15.0,16.0
4.0,9.0,15.0,4.4,35.0,38.0
4.0,9.0,30.0,7.0,52.0,58.0
4.0,9.0,45.0,9.5,77.0,81.0
4.0,10.0,0.0,8.8,85.0,94.0
4.0,10.0,15.0,10.2,104.0,119.0
4.0,10.0,30.0,15.8,181.0,136.0
4.0,10.0,45.0,20.3,199.0,279.0
4.0,11.0,0.0,22.9,214.0,304.0
4.0,11.0,15.0,21.1,233.0,342.0
4.0,11.0,30.0,25.0,240.0,349.0
4.0,11.0,45.0,26.5,250.0,361.0
4.0,12.0,0.0,26.4,322.0,486.0
4.0,12.0,15.0,28.3,294.0,443.0
4.0,12.0,30.0,30.0,317.0,485.0
4.0,12.0,45.0,27.0,367.0,559.0
4.0,13.0,0.0,27.8,300.0,448.0
4.0,13.0,15.0,30.8,358.0,547.0
4.0,13.0,30.0,29.3,350.0,540.0
4.0,13.0,45.0,30.6,371.0,579.0
4.0,14.0,0.0,30.5,355.0,555.0
4.0,14.0,15.0,29.3,345.0,539.0
4.0,14.0,30.0,27.8,325.0,511.0
4.0,14.0,45.0,25.5,301.0,470.0
4.0,15.0,0.0,25.1,288.0,460.0
4.0,15.0,15.0,22.8,256.0,413.0
4.0,15.0,30.0,20.6,225.0,357.0
4.0,15.0,45.0,17.0,97.0,66.0
4.0,16.0,0.0,10.2,33.0,38.0
4.0,16.0,15.0,3.6,24.0,28.0
4.0,16.0,30.0,2.5,15.0,18.0
4.0,16.0,45.0,2.1,8.0,11.0
4.0,17.0,0.0,1.0,0.0,0.0
4.0,17.0,15.0,1.0,0.0,0.0
4.0,17.0,30.0,0.8,0.0,0.0
4.0,17.0,45.0,0.7,0.0,0.0
4.0,18.0,0.0,0.0,0.0,0.0
4.0,18.0,15.0,0.0,0.0,0.0
4.0,18.0,30.0,0.0,0.0,0.0
4.0,18.0,45.0,0.0,0.0,0.0
4.0,19.0,0.0,0.0,0.0,0.0
4.0,19.0,15.0,0.0,0.0,0.0
4.0,19.0,30.0,0.0,0.0,0.0
4.0,19.0,45.0,0.0,0.0,0.0
4.0,20.0,0.0,0.0,0.0,0.0
4.0,20.0,15.0,0.0,0.0,0.0
4.0,20.0,30.0,0.0,0.0,0.0
4.0,20.0,45.0,0.0,0.0,0.0
4.0,21.0,0.0,0.0,0.0,0.0
4.0,21.0,15.0,0.0,0.0,0.0
4.0,21.0,30.0,0.0,0.0,0.0
4.0,21.0,45.0,0.0,0.0,0.0
4.0,22.0,0.0,0.0,0.0,0.0
4.0,22.0,15.0,0.0,0.0,0.0
4.0,22.0,30.0,0.0,0.0,0.0
4.0,22.0,45.0,0.0,0.0,0.0
4.0,23.0,0.0,0.0,0.0,0.0
4.0,23.0,15.0,0.0,0.0,0.0
4.0,23.0,30.0,0.0,0.0,0.0
4.0,23.0,45.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,15.0,0.0,0.0,0.0
5.0,0.0,30.0,0.0,0.0,0.0
5.0,0.0,45.0,0.0,0.0,0.0
5.0,1.0,0.0,0.0,0.0,0.0
5.0,1.0,15.0,0.0,0.0,0.0
5.0,1.0,30.0,0.0,0.0,0.0
5.0,1.0,45.0,0.0,0.0,0.0
5.0,2.0,0.0,0.0,0.0,0.0
5.0,2.0,15.0,0.0,0.0,0.0
5.0,2.0,30.0,0.0,0.0,0.0
5.0,2.0,45.0,0.0,0.0,0.0
5.0,3.0,0.0,0.0,0.0,0.0
5.0,3.0,15.0,0.0,0.0,0.0
5.0,3.0,30.0,0.0,0.0,0.0
5.0,3.0,45.0,0.0,0.0,0.0
5.0,4.0,0.0,0.0,0.0,0.0
5.0,4.0,15.0,0.0,0.0,0.0
5.0,4.0,30.0,0.0,0.0,0.0
5.0,4.0,45.0,0.0,0.0,0.0
5.0,5.0,0.0,0.0,0.0,0.0
5.0,5.0,15.0,0.0,0.0,0.0
5.0,5.0,30.0,0.0,0.0,0.0
5.0,5.0,45.0,0.0,0.0,0.0
5.0,6.0,0.0,0.0,0.0,0.0
5.0,6.0,15.0,0.0,0.0,0.0
5.0,6.0,30.0,0.0,0.0,0.0
5.0,6.0,45.0,0.0,0.0,0.0
5.0,7.0,0.0,0.0,0.0,0.0
5.0,7.0,15.0,0.0,0.0,0.0
5.0,7.0,30.0,0.0,0.0,0.0
5.0,7.0,45.0,0.0,0.0,0.0
5.0,8.0,0.0,0.0,0.0,0.0
5.0,8.0,15.0,0.0,0.0,0.0
5.0,8.0,30.0,0.7,0.0,0.0
5.0,8.0,45.0,0.0,0.0,0.0
5.0,9.0,0.0,0.7,0.0,0.0
5.0,9.0,15.0,1.0,0.0,0.0
5.0,9.0,30.0,1.0,0.0,0.0
5.0,9.0,45.0,1.2,0.0,0.0
5.0,10.0,0.0,1.0,0.0,0.0
5.0,10.0,15.0,1.8,3.0,1.0
5.0,10.0,30.0,1.3,0.0,0.0
5.0,10.0,45.0,1.4,0.0,0.0
5.0,11.0,0.0,1.1,0.0,0.0
5.0,11.0,15.0,1.3,0.0,0.0
5.0,11.0,30.0,1.2,0.0,0.0
5.0,11.0,45.0,1.2,0.0,0.0
5.0,12.0,0.0,1.7,3.0,3.0
5.0,12.0,15.0,2.0,13.0,13.0
5.0,12.0,30.0,3.1,24.0,23.0
5.0,12.0,45.0,2.8,15.0,15.0
5.0,13.0,0.0,3.1,18.0,20.0
5.0,13.0,15.0,6.7,71.0,67.0
5.0,13.0,30.0,6.9,74.0,69.0
5.0,13.0,45.0,7.1,82.0,77.0
5.0,14.0,0.0,10.8,126.0,147.0
5.0,14.0,15.0,10.8,126.0,147.0
5.0,14.0,30.0,10.8,126.0,147.0
5.0,14.0,45.0,10.8,126.0,147.0
5.0,15.0,0.0,10.8,126.0,147.0
5.0,15.0,15.0,10.8,126.0,147.0
5.0,15.0,30.0,10.8,126.0,147.0
5.0,15.0,45.0,10.8,126.0,147.0
5.0,16.0,0.0,10.8,126.0,147.0
5.0,16.0,15.0,10.8,126.0,147.0
5.0,16.0,30.0,10.8,126.0,147.0
5.0,16.0,45.0,10.8,126.0,147.0
5.0,17.0,0.0,10.8,126.0,147.0
5.0,17.0,15.0,10.8,126.0,147.0
5.0,17.0,30.0,10.8,126.0,147.0
5.0,17.0,45.0,10.8,126.0,147.0
5.0,18.0,0.0,10.8,126.0,147.0
5.0,18.0,15.0,10.8,126.0,147.0
5.0,18.0,30.0,0.0,0.0,0.0
5.0,18.0,45.0,0.0,0.0,0.0
5.0,19.0,0.0,0.0,0.0,0.0
5.0,19.0,15.0,0.0,0.0,0.0
5.0,19.0,30.0,0.0,0.0,0.0
5.0,19.0,45.0,0.0,0.0,0.0
5.0,20.0,0.0,0.0,0.0,0.0
5.0,20.0,15.0,0.0,0.0,0.0
5.0,20.0,30.0,0.0,0.0,0.0
5.0,20.0,45.0,0.0,0.0,0.0
5.0,21.0,0.0,0.0,0.0,0.0
5.0,21.0,15.0,0.0,0.0,0.0
5.0,21.0,30.0,0.0,0.0,0.0
5.0,21.0,45.0,0.0,0.0,0.0
5.0,22.0,0.0,0.0,0.0,0.0
5.0,22.0,15.0,0.0,0.0,0.0
5.0,22.0,30.0,0.0,0.0,0.0
5.0,22.0,45.0,0.0,0.0,0.0
5.0,23.0,0.0,0.0,0.0,0.0
5.0,23.0,15.0,0.0,0.0,0.0
5.0,23.0,30.0,0.0,0.0,0.0
5.0,23.0,45.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,15.0,0.0,0.0,0.0
6.0,0.0,30.0,0.0,0.0,0.0
6.0,0.0,45.0,0.0,0.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0
6.0,1.0,15.0,0.0,0.0,0.0
6.0,1.0,30.0,0.0,0.0,0.0
6.0,1.0,45.0,0.0,0.0,0.0
6.0,2.0,0.0,0.0,0.0,0.0
6.0,2.0,15.0,0.0,0.0,0.0
6.0,2.0,30.0,0.0,0.0,0.0
6.0,2.0,45.0,0.0,0.0,0.0
6.0,3.0,0.0,0.0,0.0,0.0
6.0,3.0,15.0,0.0,0.0,0.0
6.0,3.0,30.0,0.0,0.0,0.0
6.0,3.0,45.0,0.0,0.0,0.0
6.0,4.0,0.0,0.0,0.0,0.0
6.0,4.0,15.0,0.0,0.0,0.0
6.0,4.0,30.0,0.0,0.0,0.0
6.0,4.0,45.0,0.0,0.0,0.0
6.0,5.0,0.0,0.0,0.0,0.0
6.0,5.0,15.0,0.0,0.0,0.0
6.0,5.0,30.0,0.0,0.0,0.0
6.0,5.0,45.0,0.0,0.0,0.0
6.0,6.0,0.0,0.0,0.0,0.0
6.0,6.0,15.0,0.0,0.0,0.0
6.0,6.0,30.0,0.0,0.0,0.0
6.0,6.0,45.0,0.0,0.0,0.0
6.0,7.0,0.0,0.0,0.0,0.0
6.0,7.0,15.0,0.0,0.0,0.0
6.0,7.0,30.0,0.0,0.0,0.0
6.0,7.0,45.0,0.0,0.0,0.0
6.0,8.0,0.0,0.0,0.0,0.0
6.0,8.0,15.0,0.7,0.0,0.0
6.0,8.0,30.0,1.7,2.0,13.0
6.0,8.0,45.0,5.4,39.0,39.0
6.0,9.0,0.0,6.6,50.0,50.0
6.0,9.0,15.0,6.5,50.0,55.0
6.0,9.0,30.0,5.4,25.0,28.0
6.0,9.0,45.0,15.2,39.0,47.0
6.0,10.0,0.0,18.7,42.0,48.0
6.0,10.0,15.0,21.8,72.0,70.0
6.0,10.0,30.0,13.6,110.0,74.0
6.0,10.0,45.0,11.7,89.0,129.0
6.0,11.0,0.0,22.4,205.0,325.0
6.0,11.0,15.0,0.0,302.0,473.0
6.0,11.0,30.0,0.0,264.0,404.0
6.0,11.0,45.0,0.0,294.0,443.0
6.0,12.0,0.0,0.0,258.0,356.0
6.0,12.0,15.0,0.0,150.0,199.0
6.0,12.0,30.0,0.0,370.0,530.0
6.0,12.0,45.0,0.0,379.0,563.0
6.0,13.0,0.0,0.0,327.0,484.0
6.0,13.0,15.0,0.0,359.0,493.0
6.0,13.0,30.0,0.0,161.0,187.0
6.0,13.0,45.0,0.0,289.0,397.0
6.0,14.0,0.0,0.0,193.0,235.0
6.0,14.0,15.0,0.0,143.0,143.0
6.0,14.0,30.0,0.0,129.0,135.0
6.0,14.0,45.0,0.0,212.0,281.0
6.0,15.0,0.0,0.0,77.0,72.0
6.0,15.0,15.0,0.0,58.0,52.0
6.0,15.0,30.0,0.0,48.0,41.0
6.0,15.0,45.0,0.0,36.0,30.0
6.0,16.0,0.0,3.2,33.0,27.0
6.0,16.0,15.0,2.4,22.0,17.0
6.0,16.0,30.0,1.8,8.0,5.0
6.0,16.0,45.0,1.7,5.0,2.0
6.0,17.0,0.0,1.0,0.0,0.0
6.0,17.0,15.0,0.7,0.0,0.0
6.0,17.0,30.0,0.0,0.0,0.0
6.0,17.0,45.0,0.7,0.0,0.0
6.0,18.0,0.0,0.0,0.0,0.0
6.0,18.0,15.0,0.0,0.0,0.0
6.0,18.0,30.0,0.0,0.0,0.0
6.0,18.0,45.0,0.0,0.0,0.0
6.0,19.0,0.0,0.0,0.0,0.0
6.0,19.0,15.0,0.0,0.0,0.0
6.0,19.0,30.0,0.0,0.0,0.0
6.0,19.0,45.0,0.0,0.0,0.0
6.0,20.0,0.0,0.0,0.0,0.0
6.0,20.0,15.0,0.0,0.0,0.0
6.0,20.0,30.0,0.0,0.0,0.0
6.0,20.0,45.0,0.0,0.0,0.0
6.0,21.0,0.0,0.0,0.0,0.0
6.0,21.0,15.0,0.0,0.0,0.0
6.0,21.0,30.0,0.0,0.0,0.0
6.0,21.0,45.0,0.0,0.0,0.0
6.0,22.0,0.0,0.0,0.0,0.0
6.0,22.0,15.0,0.0,0.0,0.0
6.0,22.0,30.0,0.0,0.0,0.0
6.0,22.0,45.0,0.0,0.0,0.0
6.0,23.0,0.0,0.0,0.0,0.0
6.0,23.0,15.0,0.0,0.0,0.0
6.0,23.0,30.0,0.0,0.0,0.0
6.0,23.0,45.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,15.0,0.0,0.0,0.0
7.0,0.0,30.0,0.0,0.0,0.0
7.0,0.0,45.0,0.0,0.0,0.0
7.0,1.0,0.0,0.0,0.0,0.0
7.0,1.0,15.0,0.0,0.0,0.0
7.0,1.0,30.0,0.0,0.0,0.0
7.0,1.0,45.0,0.0,0.0,0.0
7.0,2.0,0.0,0.0,0.0,0.0
7.0,2.0,15.0,0.0,0.0,0.0
7.0,2.0,30.0,0.0,0.0,0.0
7.0,2.0,45.0,0.0,0.0,0.0
7.0,3.0,0.0,0.0,0.0,0.0
7.0,3.0,15.0,0.0,0.0,0.0
7.0,3.0,30.0,0.0,0.0,0.0
7.0,3.0,45.0,0.0,0.0,0.0
7.0,4.0,0.0,0.0,0.0,0.0
7.0,4.0,15.0,0.0,0.0,0.0
7.0,4.0,30.0,0.0,0.0,0.0
7.0,4.0,45.0,0.0,0.0,0.0
7.0,5.0,0.0,0.0,0.0,0.0
7.0,5.0,15.0,0.0,0.0,0.0
7.0,5.0,30.0,0.0,0.0,0.0
7.0,5.0,45.0,0.0,0.0,0.0
7.0,6.0,0.0,0.0,0.0,0.0
7.0,6.0,15.0,0.0,0.0,0.0
7.0,6.0,30.0,0.0,0.0,0.0
7.0,6.0,45.0,0.0,0.0,0.0
7.0,7.0,0.0,0.0,0.0,0.0
7.0,7.0,15.0,0.0,0.0,0.0
7.0,7.0,30.0,0.0,0.0,0.0
7.0,7.0,45.0,0.0,0.0,0.0
7.0,8.0,0.0,0.0,0.0,0.0
7.0,8.0,15.0,0.7,0.0,0.0
7.0,8.0,30.0,0.7,0.0,0.0
7.0,8.0,45.0,0.7,0.0,0.0
7.0,9.0,0.0,1.1,0.0,0.0
7.0,9.0,15.0,2.6,13.0,11.0
7.0,9.0,30.0,4.7,25.0,23.0
7.0,9.0,45.0,4.9,34.0,33.0
7.0,10.0,0.0,2.3,23.0,19.0
7.0,10.0,15.0,4.5,53.0,45.0
7.0,10.0,30.0,4.8,304.0,72.0
7.0,10.0,45.0,35.3,40.0,49.0
7.0,11.0,0.0,40.0,468.0,726.0
7.0,11.0,15.0,6.0,59.0,57.0
7.0,11.0,30.0,8.9,106.0,96.0
7.0,11.0,45.0,3.1,29.0,26.0
7.0,12.0,0.0,6.8,70.0,74.0
7.0,12.0,15.0,5.4,64.0,55.0
7.0,12.0,30.0,3.6,28.0,28.0
7.0,12.0,45.0,4.1,30.0,27.0
7.0,13.0,0.0,7.1,92.0,91.0
7.0,13.0,15.0,5.4,58.0,49.0
7.0,13.0,30.0,9.8,123.0,119.0
7.0,13.0,45.0,6.3,90.0,84.0
7.0,14.0,0.0,5.9,74.0,68.0
7.0,14.0,15.0,5.0,51.0,42.0
7.0,14.0,30.0,1.7,1.0,0.0
7.0,14.0,45.0,3.3,28.0,19.0
7.0,15.0,0.0,2.9,35.0,27.0
7.0,15.0,15.0,1.1,0.0,0.0
7.0,15.0,30.0,1.4,0.0,0.0
7.0,15.0,45.0,3.9,37.0,30.0
7.0,16.0,0.0,2.4,16.0,11.0
7.0,16.0,15.0,1.9,11.0,7.0
7.0,16.0,30.0,1.4,5.0,1.0
7.0,16.0,45.0,1.0,0.0,0.0
7.0,17.0,0.0,0.7,0.0,0.0
7.0,17.0,15.0,0.7,0.0,0.0
7.0,17.0,30.0,0.7,0.0,0.0
7.0,17.0,45.0,0.0,0.0,0.0
7.0,18.0,0.0,0.0,0.0,0.0
7.0,18.0,15.0,0.0,0.0,0.0
7.0,18.0,30.0,0.0,0.0,0.0
7.0,18.0,45.0,0.0,0.0,0.0
7.0,19.0,0.0,0.0,0.0,0.0
7.0,19.0,15.0,0.0,0.0,0.0
7.0,19.0,30.0,0.0,0.0,0.0
7.0,19.0,45.0,0.0,0.0,0.0
7.0,20.0,0.0,0.0,0.0,0.0
7.0,20.0,15.0,0.0,0.0,0.0
7.0,20.0,30.0,0.0,0.0,0.0
7.0,20.0,45.0,0.0,0.0,0.0
7.0,21.0,0.0,0.0,0.0,0.0
7.0,21.0,15.0,0.0,0.0,0.0
7.0,21.0,30.0,0.0,0.0,0.0
7.0,21.0,45.0,0.0,0.0,0.0
7.0,22.0,0.0,0.0,0.0,0.0
7.0,22.0,15.0,0.0,0.0,0.0
7.0,22.0,30.0,0.0,0.0,0.0
7.0,22.0,45.0,0.0,0.0,0.0
7.0,23.0,0.0,0.0,0.0,0.0
7.0,23.0,15.0,0.0,0.0,0.0
7.0,23.0,30.0,0.0,0.0,0.0
7.0,23.0,45.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,15.0,0.0,0.0,0.0
8.0,0.0,30.0,0.0,0.0,0.0
8.0,0.0,45.0,0.0,0.0,0.0
8.0,1.0,0.0,0.0,0.0,0.0
8.0,1.0,15.0,0.0,0.0,0.0
8.0,1.0,30.0,0.0,0.0,0.0
8.0,1.0,45.0,0.0,0.0,0.0
8.0,2.0,0.0,0.0,0.0,0.0
8.0,2.0,15.0,0.0,0.0,0.0
8.0,2.0,30.0,0.0,0.0,0.0
8.0,2.0,45.0,0.0,0.0,0.0
8.0,3.0,0.0,0.0,0.0,0.0
8.0,3.0,15.0,0.0,0.0,0.0
8.0,3.0,30.0,0.0,0.0,0.0
8.0,3.0,45.0,0.0,0.0,0.0
8.0,4.0,0.0,0.0,0.0,0.0
8.0,4.0,15.0,0.0,0.0,0.0
8.0,4.0,30.0,0.0,0.0,0.0
8.0,4.0,45.0,0.0,0.0,0.0
8.0,5.0,0.0,0.0,0.0,0.0
8.0,5.0,15.0,0.0,0.0,0.0
8.0,5.0,30.0,0.0,0.0,0.0
8.0,5.0,45.0,0.0,0.0,0.0
8.0,6.0,0.0,0.0,0.0,0.0
8.0,6.0,15.0,0.0,0.0,0.0
8.0,6.0,30.0,0.0,0.0,0.0
8.0,6.0,45.0,0.0,0.0,0.0
8.0,7.0,0.0,0.0,0.0,0.0
8.0,7.0,15.0,0.0,0.0,0.0
8.0,7.0,30.0,0.0,0.0,0.0
8.0,7.0,45.0,0.0,0.0,0.0
8.0,8.0,0.0,0.0,0.0,0.0
8.0,8.0,15.0,0.0,0.0,0.0
8.0,8.0,30.0,1.0,0.0,0.0
8.0,8.0,45.0,1.8,7.0,7.0
8.0,9.0,0.0,1.4,5.0,1.0
8.0,9.0,15.0,1.8,1.0,0.0
8.0,9.0,30.0,5.8,58.0,58.0
8.0,9.0,45.0,3.1,17.0,17.0
8.0,10.0,0.0,5.7,49.0,52.0
8.0,10.0,15.0,10.4,112.0,107.0
8.0,10.0,30.0,17.3,126.0,135.0
8.0,10.0,45.0,23.1,236.0,306.0
8.0,11.0,0.0,14.5,124.0,154.0
8.0,11.0,15.0,16.0,181.0,225.0
8.0,11.0,30.0,10.3,116.0,112.0
8.0,11.0,45.0,8.4,80.0,90.0
8.0,12.0,0.0,29.9,337.0,498.0
8.0,12.0,15.0,7.8,167.0,171.0
8.0,12.0,30.0,2.0,18.0,15.0
8.0,12.0,45.0,1.0,0.0,0.0
8.0,13.0,0.0,7.9,67.0,70.0
8.0,13.0,15.0,10.3,201.0,244.0
8.0,13.0,30.0,6.7,74.0,64.0
8.0,13.0,45.0,11.1,134.0,126.0
8.0,14.0,0.0,12.1,138.0,137.0
8.0,14.0,15.0,30.8,366.0,508.0
8.0,14.0,30.0,3.3,28.0,28.0
